,name,uri,danceability,energy,loudness,speechiness,acousticness,liveness
1084,Settle,spotify:track:5eVeezFaMVuqb1dCd2bAxV,0.763,0.577,-10.127,0.167,0.161,0.225
1085,IDGAF - Young Franco Remix,spotify:track:6ChFA3dqDDexXkUsEfFvkN,0.944,0.632,-7.282,0.307,0.0407,0.595
1086,Million Bucks,spotify:track:6Hx7kdHB9kGdxnw2EwSx2V,0.608,0.865,-3.961,0.0451,0.00602,0.127
1087,Breaking News (with RAYE),spotify:track:4kL66iksPrNaqzKYlzDgoa,0.776,0.732,-5.516,0.265,0.0103,0.242
1088,Talk Too Much,spotify:track:4djIFfof5TpbSGRZUpsTXq,0.598,0.888,-5.119,0.0807,0.00947,0.347
1089,Coffee,spotify:track:429NtPmr12aypzFH3FkN9l,0.532,0.137,-18.208,0.0717,0.982,0.112
1090,Comfort Crowd,spotify:track:6uaBrivDHCaV0uBTiwHTUi,0.678,0.431,-6.749,0.0326,0.163,0.147
1091,Wish You Were Sober,spotify:track:0kn2gu8Pd03DiYHzRvX2Xk,0.701,0.728,-5.226,0.0468,0.0178,0.17
1092,Moral of the Story,spotify:track:2nC3QhMI9reBIOWutbU3Tj,0.572,0.406,-8.624,0.0427,0.587,0.102
1093,Pretty Girl,spotify:track:0KyAGiNGUytG5JLxJu4F6l,0.93,0.611,-4.406,0.0415,0.593,0.0592
1094,Borderline,spotify:track:5hM5arv9KDbCHS0k9uqwjr,0.621,0.873,-3.067,0.0369,0.0406,0.0824
1095,Play Date,spotify:track:4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0.224
1096,Say So,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,0.787,0.673,-4.577,0.158,0.256,0.0904
1097,My Favourite Clothes,spotify:track:2ZwIO3ufWLFYxtEoam9ydu,0.746,0.339,-9.041,0.144,0.482,0.0838
1098,Let's Fall in Love for the Night,spotify:track:7kQkmyoHCEqwe7QwDbkSXM,0.737,0.408,-7.941,0.104,0.802,0.171
1099,La La Lost You,spotify:track:5Htq8DDDN0Xce9MwqzAzui,0.721,0.582,-8.251,0.0411,0.315,0.065
1100,Chinese New Year,spotify:track:0SIAFU49FFHwR3QnT5Jx0k,0.744,0.845,-7.422,0.253,0.759,0.1
1101,Miss You,spotify:track:3MRuglRyXY8EbGzUj7FAUx,0.809,0.606,-6.145,0.265,0.22,0.241
1102,Can I Call You Tonight?,spotify:track:64lsIF5pw0sJY0gV5kz0RN,0.641,0.842,-7.27,0.0292,0.132,0.419
1103,Things Won't Go My Way,spotify:track:1t46CVb0ge4YrBXKogogSg,0.74,0.642,-6.805,0.0291,0.0599,0.802
1104,affection,spotify:track:2lTtnKQgjbrBA1qnOFhBkP,0.273,0.565,-7.283,0.248,0.516,0.0855
1105,Sunkissed,spotify:track:1tD8J13a74q8fBqXwAP50j,0.766,0.354,-9.486,0.0543,0.595,0.381
1106,17,spotify:track:034KyQEk7IhbLtniVhBErj,0.558,0.364,-8.663,0.0502,0.169,0.109
1107,Ride with Me,spotify:track:7myHieI8mFicl4gaFlo6DS,0.726,0.775,-4.661,0.0542,0.0294,0.102
1108,COMMITMENT ISSUES,spotify:track:6YNDDWhMqM0BjNJuciXzG5,0.84,0.329,-12.842,0.0447,0.856,0.0884
1109,Boys Ain't Shit (feat. Tate McRae & Audrey Mika),spotify:track:7tMEUrMaMzE0YptCGfsXzt,0.801,0.637,-5.209,0.173,0.161,0.414
1110,Empty Love (ft. Ruel),spotify:track:4ticY1NEauYaMGosBnvCLE,0.807,0.443,-8.683,0.284,0.219,0.105
1111,Figure It Out,spotify:track:5G5qyRHlLmZgy915TBTCkB,0.747,0.554,-6.154,0.289,0.493,0.332
1112,Always Forever,spotify:track:2enPRFda84VE2wtI8c86Uf,0.174,0.742,-5.93,0.0485,0.00181,0.198
1113,Hey Lover!,spotify:track:7rC3P7tpWriaC4hYWKwGQd,0.586,0.744,-10.142,0.0508,0.00614,0.372
1114,Affluenza,spotify:track:0vq7fkHZl2khMonn5G7d9l,0.685,0.67,-5.663,0.0393,0.116,0.179
1115,Inhale,spotify:track:05bUAkDRK3xzvVkZlGU6ee,0.741,0.814,-4.393,0.0646,0.0281,0.064
1116,Location Unknown ◐,spotify:track:6A1GBCMwbfhkB9e1thR8a8,0.682,0.65,-7.231,0.0457,0.216,0.0947
1117,Day 1 ◑,spotify:track:6ZzYETKetIfNUsZUb23jgG,0.503,0.581,-7.007,0.0881,0.21,0.257
1118,Møøn,spotify:track:6prd5ZUveJ4l9jqlDL3VKZ,0.645,0.68,-7.796,0.0476,0.101,0.144
1119,Backyard Boy,spotify:track:0y9fkzOaaQy4Up22BGUbIp,0.819,0.642,-7.037,0.189,0.336,0.0735
1120,Needs,spotify:track:0WKmVAD4VWk5EdTyCFILi4,0.813,0.601,-7.552,0.116,0.189,0.426
1121,Lost,spotify:track:4L7jMAP8UcIe309yQmkdcO,0.913,0.603,-4.892,0.226,0.0272,0.167
1122,Heather,spotify:track:4xqrdfXkTW4T0RauPLv3WA,0.357,0.425,-7.301,0.0333,0.584,0.322
1123,Put Your Records On,spotify:track:6AGOKlMZWLCaEJGnaROtF9,0.399,0.491,-10.778,0.0538,0.0563,0.11
